period,oil_price,oil_prod,gs_imp,gs_exp,gs_imp_cvm,gs_exp_cvm,g_imp,g_exp,g_imp_cvm,g_exp_cvm,ind_prod,cpi_index,epu,oil_price_real,gs_imp_def,gs_exp_def,g_imp_def,g_exp_def,oil_price_y_y,oil_prod_y_y,gs_imp_y_y,gs_exp_y_y,gs_imp_cvm_y_y,gs_exp_cvm_y_y,g_imp_y_y,g_exp_y_y,g_imp_cvm_y_y,g_exp_cvm_y_y,ind_prod_y_y,cpi_index_y_y,epu_y_y,oil_price_real_y_y,gs_imp_def_y_y,gs_exp_def_y_y,g_imp_def_y_y,g_exp_def_y_y,oil_price_m_m,oil_prod_m_m,gs_imp_m_m,gs_exp_m_m,gs_imp_cvm_m_m,gs_exp_cvm_m_m,g_imp_m_m,g_exp_m_m,g_imp_cvm_m_m,g_exp_cvm_m_m,ind_prod_m_m,cpi_index_m_m,epu_m_m,oil_price_real_m_m,gs_imp_def_m_m,gs_exp_def_m_m,g_imp_def_m_m,g_exp_def_m_m,oil_price_y_y_m_m,oil_prod_y_y_m_m,gs_imp_y_y_m_m,gs_exp_y_y_m_m,gs_imp_cvm_y_y_m_m,gs_exp_cvm_y_y_m_m,g_imp_y_y_m_m,g_exp_y_y_m_m,g_imp_cvm_y_y_m_m,g_exp_cvm_y_y_m_m,ind_prod_y_y_m_m,cpi_index_y_y_m_m,epu_y_y_m_m,oil_price_real_y_y_m_m,gs_imp_def_y_y_m_m,gs_exp_def_y_y_m_m,g_imp_def_y_y_m_m,g_exp_def_y_y_m_m
2015-01-01,44.74,95054.19,49315,43811,55262,49431,36391,23190,40679,26966,99.9921164145261,234.747,201.19104,19.05881651309708,89.23853642647751,88.63061641480043,89.45893458541262,85.99718163613439,-50.128190837141894,3.093392097049499,6.268585958712237,1.8363124985472212,11.701332039698421,6.23240420364918,5.298032407407407,-1.7122997372213276,10.920543164094454,5.529683403122921,1.2057386378128758,-0.229930978205432,-2.546280710792825,-50.013255827292525,-4.8636358956358725,-4.138183389575354,-5.068953501579218,-6.862508165290254,-22.001394700139464,-1.257747367266349,-4.86708592152475,-2.150801804618752,-3.9856835082354576,-1.5593260843589438,-6.232929657304818,-3.903530581800099,-5.802940835938405,-2.7691642027835868,-0.31949729570847063,-0.6370316441765553,-4.359040362805328,-21.50133335334359,-0.9179906137902764,-0.6008448507439852,-0.4564779677649048,-1.1666734834845454,36.70913110870044,-30.806642130600615,-53.797899873176156,-7.22289959871606,-38.79790414655246,13.535657289668828,-62.85033675681255,-24.235339584239107,-47.250547681251334,18.147929098660224,-34.37054416524843,-135.20493755603405,-124.06628614054456,34.88397560590363,4.361137094034574,24.364982775726457,-5.014235335518066,3.506536802689808
2015-02-01,47.18,94934.7,48351,43484,54688,49076,35502,22763,40219,26403,100.093250609881,235.342,190.13892,20.04742034995878,88.41244880046811,88.60542831526612,88.27171237474826,86.2136878385032,-50.90530697190426,2.3459488351649784,5.2504408019329984,0.3392020675173639,10.514297261796504,3.842573000423191,4.546793097355557,-4.058838405125179,10.665052417246788,2.3372093023255816,0.9906954755608224,-0.08703146293520363,4.492126308144275,-50.86254192329094,-4.7630547271128165,-3.37373278769926,-5.528628222054409,-6.249972762649295,5.453732677693334,-0.12570724131151423,-1.9547804927506844,-0.7463878934514163,-1.0386884296623358,-0.7181728065384071,-2.4429117089390235,-1.841310909874946,-1.130804592049952,-2.0878142846547503,0.10114216898424412,0.25346436802174205,-5.493346025747456,5.187120806700342,-0.9257072774719917,-0.028419185777092466,-1.3271141850351862,0.25175964868812345,1.5502576928959722,-24.162577469485278,-16.242022738225273,-81.52808589029809,-10.144441452261457,-38.34525369562362,-14.179590691093372,137.04018151119675,-2.33954248436737,-57.73339752135486,-17.83497314493682,-62.148874582073354,-276.4191312098335,1.6981219917599433,-2.0680242247020835,-18.47309628185761,9.06843434906201,-8.925824026543092
2015-03-01,47.22,95944.85,46619,44678,53081,50317,33741,23713,38505,27339,100.072127523955,235.976,209.5493,20.01050954334339,87.82615248393964,88.79305205000298,87.62758083365797,86.73689600936392,-51.38474209821888,4.1921142914729765,1.6572537560784144,0.7736551257471523,7.42532178418198,3.313964232182822,-0.29549954197570993,-3.9531775284539674,6.3321550867115866,0.7146804199668447,0.6692721293884122,-0.022031284423878736,-3.489047248337123,-51.37402917228195,-5.369374680293387,-2.458824540627156,-6.232973105155796,-4.634734409081631,0.08478168715557259,1.064047181905045,-3.5821389423176355,2.7458375494434732,-2.9384874195435926,2.5287309479175155,-4.960283927666047,4.173439353336555,-4.261667371142992,3.5450516986706058,-0.02110340687038047,0.26939517808125457,10.208525429722632,-0.1841174872929121,-0.6631377418938442,0.21175196407750316,-0.7297145639995021,0.6068736693421515,0.9418175723392266,78.69589603296556,-68.43591198155627,128.08089921431525,-29.37881059191903,-13.756635675682727,-106.49907606632847,-2.6032294495339294,-40.62706080589288,-69.42163377256286,-32.44421258615881,-74.68583925760115,-177.67028371422774,1.0056265960171957,12.7296449005552,-27.118574725535154,12.739957450777123,-25.843926284296042
2015-04-01,51.62,96054.54,46746,44925,52961,50546,33793,23744,38182,27314,99.9272710362633,236.222,255.48547,21.8523253549627,88.26494967995318,88.87943655284295,88.50505473783457,86.92977960020502,-46.963937121134286,3.9570087468030986,0.9087965461413923,2.0211195639831954,6.334578163273501,5.1420726380163915,-1.5699638820925084,-2.7801662367440527,3.9673247106875427,2.372474794797796,0.5289654565575421,-0.1040309893939057,122.5565580607296,-46.90870572241529,-5.102556205941757,-2.96831990822364,-5.3259893030707595,-5.0332289434929995,9.318085556967384,0.11432609462622306,0.27242111585405093,0.552844800572989,-0.22606959175599556,0.4551145736033547,0.15411517145312825,0.13072997933622907,-0.8388520971302429,-0.09144445663703867,-0.14475208159936662,0.1042478896158971,21.921414197040985,9.204242438853854,0.49962019694962684,0.09728745757192321,1.0013672588340552,0.22237778813330222,-8.603341763659117,-5.608280889385516,-45.16249893487092,161.24296171776956,-14.689513163349623,55.163794107380625,431.29147733892574,-29.672618628100494,-37.34637486985726,231.96303249889775,-20.964069273149587,372.19666085900604,-3612.60815167063,-8.691791400850168,-4.96926532862204,20.721094945088296,-14.551383212849053,8.598001508576846
2015-05-01,57.51,96204.7,46594,45872,52980,52161,33626,24737,38128,28953,99.763990421816,237.001,272.46484,24.265720397804227,87.94639486598716,87.94309925039781,88.19240453210239,85.438469243256307,-41.59049360146252,3.6339371420858435,-0.1863713288061524,0.7555789843612721,5.386696371737747,4.701017684016138,-3.1174369021551227,-4.394372729380846,2.2170987372992683,1.7644371023865593,0.49498281573352143,0.03503321824428638,37.09547715734865,-41.610949165072284,-5.28820799248289,-3.7682906880256426,-5.218829046561288,-6.052025645826501,11.410306082913602,0.1563278529052385,-0.32516151114533864,2.1079577072899274,0.03587545552387606,3.195109405294187,-0.4941851862811825,4.182109164420486,-0.14142789796239064,6.000585780185985,-0.16339945317634882,0.3297745341246778,6.645923934539208,11.044110883574406,-0.36090748946336004,-1.0534914922513523,-0.35325689211571065,-1.7155344967022084,-11.441637667242464,-8.164541081145382,-120.50748647730404,-62.61581957713639,-14.963613473606898,-8.577376965456383,98.56742806083429,58.061509822781154,-44.1160253072645,-25.628836763387376,-6.424359171802362,-133.67575224305102,-69.7319525414813,-11.293759816552512,3.638407477509963,26.950288531425066,-2.012025379917443,20.24141388701602
2015-06-01,58.89,96891.87,46283,44755,52967,50934,33417,24034,38297,28093,100.08691150734,237.657,199.78226,24.7794089801689,87.38082202125852,87.86861428515334,87.25748753166044,85.55156088705371,-41.26271693596649,3.5247858491860256,1.0656185173053827,3.3913184096842004,7.711235383833248,7.815079801871216,-1.0716717487196186,2.6085471545062546,5.868856084480567,9.426245471896545,0.521731597507421,0.17957180975505568,61.40691136608343,-41.36800347322513,-6.169845553108679,-4.103100791017772,-6.555778620732261,-6.230405044045175,2.3995826812728267,0.7142790321054983,-0.6674679143237326,-2.435036623648413,-0.02453756134390336,-2.3523322022200492,-0.6215428537441265,-2.8418967538505076,0.4432438103231221,-2.9703312264704866,0.3236850131582007,0.276792081046074,-26.67594835355636,2.116931102573634,-0.6430881511293961,-0.08469677084314123,-1.060087890110342,0.13236618679978288,-0.7881047737421071,-3.00366485803236,-671.7717012222134,348.8370481282043,43.153332797660646,66.24229745918964,-65.62330586454665,-159.36108098126195,164.70882806192213,434.2352787269494,5.403981900717148,412.5758316090253,65.53746190030787,-0.5838503968832319,16.671764081122067,8.884933003073323,25.617807409343985,2.9474329531581667
2015-07-01,52.42,97417.82,46283,42472,53132,48838,33542,22250,38717,26460,100.391549733811,238.034,179.13893,22.02206407488006,87.10946322366935,86.96506818461035,86.63377844357775,84.08919123204838,-46.91645569620253,3.7936567466321285,-4.344321587268782,-3.2924996584543926,1.4957305774704388,0.9216399404860307,-7.462686567164178,-6.288169144589985,-1.042811501597444,0.3489077669902913,0.4707891143943733,0.22568611104093567,22.506945851592832,-47.03598811487733,-5.753988006699035,-4.175655093818843,-6.487527751124795,-6.614000151343487,-10.986585158770588,0.5428216010280447,0,-5.101106021673556,0.3115147167104046,-4.115129383123257,0.37406110662237785,-7.4228176749604735,1.0966916468652899,-5.812835937778094,0.3043736907084579,0.15863197801873336,-10.332914443955143,-11.127565259912203,-0.3105473161183525,-1.0282921927171709,-0.7147914817698424,-1.7093430439404513,13.70180923619207,7.628006606647975,-507.6807522315039,-197.0861258280077,-80.60323018272447,-88.20690301504848,596.3593634039746,-341.06020601265345,-117.76856488873572,-96.29854995787532,-9.764116905402325,25.6801450900239,-63.34786207139547,13.701373442691574,-6.740161367574501,1.7682798082831037,-1.0410795354136368,6.156824549712708
2015-08-01,43.23,97363.12,45249,43061,52643,50042,32520,23012,38286,27871,100.008245087456,238.033,137.50153,18.16134737620414,85.954447884809,86.04971823668119,84.93966462936844,82.56610814107854,-53.630805534699135,3.253757172040625,-2.855364005238412,-0.21550725309357185,3.9163820841311514,5.258508266374995,-5.0094932087045425,1.432538458147838,3.124494963098637,10.814679336805694,1.2239834176960542,0.2413037985344812,-34.49626497095025,-53.74242681590222,-6.516533729866696,-5.200544459185783,-7.887542309626615,-8.466514485993457,-17.531476535673416,-0.05614989126220607,-2.2340816282436315,1.386796006780938,-0.9203493186780095,2.4652934190589297,-3.04692624172679,3.4247191011235953,-1.1132060851822196,5.3325774754346185,-0.3818096716021775,-4.201080517929266e-4,-23.24307731435037,-17.53113007731064,-1.3259355483509758,-1.0525489912639912,-1.9554887766007427,-1.8112709477331148,14.311289586694139,-14.231640094239067,-34.27365014583227,-93.45460059380119,161.83740194403785,470.5599372789659,-32.872791003359126,-122.78148734883061,-399.6222191942014,2999.581138618397,159.9854967484955,6.9200924334740055,-253.26941824276403,14.258101019682137,13.25247328079018,24.54439704285124,21.58009356120423,28.008985368312594
2015-09-01,41.12,97057.49,45928,43671,53082,49992,33010,23224,38423,27517,100.47077412622,237.498,279.84174,17.313830011200093,86.52273840473231,87.35597695631301,85.91208390807589,84.39873532725224,-53.9941821436563,2.391795363027654,-2.3846971307120084,-1.7060928672713769,3.6555360281195077,2.187155063161768,-4.124310194597734,-2.350418366059791,3.063222553043105,4.492291334396597,0.8152392091051351,0.00884296163417366,4.5879140716064075,-53.99825006075448,-5.8272171369534185,-3.8099190921077364,-6.973906471769468,-6.548530626587875,-4.880869766365949,-0.31390736040503847,1.50058564830162,1.416595062817863,0.8339190395684136,-0.09991607050077934,1.5067650676506765,0.9212584738397358,0.3578331504988769,-1.270137418822432,0.46249090598431486,-0.2247587519377551,103.5190008431179,-4.66659960545937,0.6611531269270648,1.5180278871325774,1.144835316869415,2.2195877066681327,0.6775520250615353,-26.491276497821243,-16.483603269598017,691.6637805831075,-6.660383241680372,-58.40730959486529,-17.670111071688975,-264.0736660639953,-1.9610340480359307,-58.46116935609971,-33.394587106442366,-96.3353408906615,-113.29974150960966,0.47601729212675137,-10.577964014119793,-26.739995744518026,-11.58327653903129,-22.653759850982247
2015-10-01,42.03,97215.69,47792,43540,55609,49725,34564,22375,40774,26827,100.218716751917,237.733,155.60471,17.679497587629818,85.94292290816234,87.56158873805933,84.76970618531418,83.40477876765945,-49.20845921450151,1.2168950793831017,-0.15876995069775215,-2.1133093525179856,5.803002340227173,0.6517822804283141,-1.194900234406266,-5.856860352589726,6.554121151936444,0.22790106851976388,0.6495465719722349,0.12761656067051227,-2.6452170623732987,-49.27319501835713,-5.634785553394661,-2.7471859616379364,-7.272380741889186,-6.0709257165324635,2.213035019455262,0.1629961788626484,4.058526389130813,-0.29997023196171374,4.7605591349233265,-0.5340854536725876,4.70766434413814,-3.6557009989665863,6.118730968430367,-2.507540792964349,-0.25087631353007867,0.09894820166907244,-44.39546080581117,2.1119970347010444,-0.6701307740142574,0.23537231098581876,-1.3297055208019726,-1.1776912956559926,-8.863404795023943,-49.12210725909698,-93.34213352911833,23.868365729579917,58.74559286486834,-70.19953951110843,-71.0278767108396,149.1837384000741,113.96163806072028,-94.92684130312809,-20.32441954242809,1343.1427608747908,-157.65620325681263,-8.750385497828354,-3.3022895669778443,-27.893850362104967,4.279871996103591,-7.293314138537806
2015-11-01,39.05,97645.9,46806,44868,54815,51282,33280,23079,39511,27851,99.6626716897854,238.017,208.38194,16.406391140128644,85.38903584785187,87.4926874926875,84.22970818253145,82.86596531542854,-47.471078827011034,2.154969265912747,-4.143029756906756,0.6957224291934109,2.6478904889421546,3.849658775642453,-7.01053396294951,-3.2732606873428334,1.4663585002568054,3.844146159582401,-0.12135544812473904,0.4363182169185097,46.44685552967368,-47.6992764116074,-6.615742626080038,-3.0370213861393864,-8.354387196407423,-6.853931694895497,-7.090173685462774,0.442531447341465,-2.063106796116505,3.0500689021589342,-1.4278264309734037,3.1312217194570136,-3.7148478185395213,3.146368715083799,-3.0975621719723354,3.817049986953443,-0.554831552581186,0.11946174910508504,33.91750159747733,-7.201032954646602,-0.6444824559927409,-0.07868889357175966,-0.6370176647801987,-0.6460222785697727,-3.530653906307388,77.08751579513303,2509.454584258061,-132.92099324523713,-54.37033566940632,490.6356909722487,486.70454328205676,-44.1123658361515,-77.62692409456662,1586.7609197931565,-118.6831019300532,241.89780278205504,-1855.8806870843857,-3.194269432220404,17.408951297080012,10.55026592843549,14.878297670607912,12.897637278458806
2015-12-01,33.16,97638.51,46554,45641,54618,52326,32846,23608,38812,28430,99.312375097028,237.761,164.42555,13.94677848764095,85.23563660331759,87.2243244276268,84.62846542306504,83.03904326415757,-42.18967921896793,1.4268431628704652,-10.193294494386357,1.9363916558717114,-5.104593786920565,4.205998327159756,-15.367173408915228,-2.171390684568208,-10.12620122727799,2.5095550587726256,-0.9971202790664337,0.638724751536489,-21.83639295828714,-42.556584531691946,-5.36243102857851,-2.1780000266035624,-5.831479533752547,-4.566350659367398,-15.08322663252241,-0.007568162104091845,-0.5383925137802846,1.722831416599804,-0.35939067773419686,2.035802035802036,-1.3040865384615385,2.2921270418995623,-1.7691275847232415,2.078919966967075,-0.35148224186458865,-0.10755534268560658,-21.094145682682484,-14.991795767148874,-0.17964747231437878,-0.30672627936263425,0.47341638613949627,0.20886493999099748,-11.125509970584421,-33.788236081124836,146.0347883669755,178.3281916204249,-292.7796413121252,9.256393158062044,119.201183392454,-33.66276346504809,-790.5679085642818,-34.717491099629655,721.6526694718411,46.389659374635364,-147.01371644919308,-10.781488246358393,-18.944382639083106,-28.28499540557396,-30.198596298478762,-33.376186652571796
2016-01-01,27.48,97355.81,46225,45296,53759,51518,32465,23294,38126,27845,100.354666393519,237.652,249.41544,11.563125915203745,85.98560241075913,87.92266780542724,85.15186486911819,83.65595259472077,-38.578453285650426,2.4213766904962264,-6.265842035891716,3.3895596996188173,-2.7197712713980677,4.222046893649734,-10.78838174273859,0.44846916774471757,-6.275965485877235,3.259660312986724,0.36257856318384096,1.2375025026943784,23.96945708914274,-39.32925527008643,-3.645212198654145,-0.798763043754449,-4.814577477649456,-2.722448569674837,-17.12907117008443,-0.2895373966685861,-0.7067061906603085,-0.7558993010670231,-1.5727415870225934,-1.544165424454382,-1.159958594653839,-1.3300576075906472,-1.7674945893022778,-2.0576855434400283,1.049507974683603,-0.04584435630738804,51.688980210192405,-17.09106210118342,0.8798735333342371,0.8006291620864109,0.6184673719848617,0.742914786001011,-8.559500807235212,69.70167103895281,-38.52976543214331,75.04515108504374,-46.71914387454487,0.3815637868029168,-29.795926318631004,-120.65354571758688,-38.02250868794686,29.88997000053707,-136.3625703734869,93.74581926213055,-209.76839047973846,-7.583619073570441,-32.02314063850199,-63.32584784215711,-17.4381484187207,-40.380212279799096
2016-02-01,26.66,96568.78,48173,44892,55433,51016,34476,22959,40198,27350,100.007692795321,237.336,312.59961,11.233019853709509,86.90310825681453,87.99592284773404,85.76546096820738,83.94515539305301,-43.49300551080966,1.7212673553505746,-0.36814130007652374,3.2379725876184344,1.3622732592159157,3.953052408509251,-2.889978029406794,0.8610464350041735,-0.05221412765111017,3.586713631026777,-0.08547810570510594,0.8472775790126708,64.4059038517732,-43.96775416677186,-1.7071583969582207,-0.6878872763454318,-2.8392463894898254,-2.631290346493054,-2.9839883551673956,-0.8084057849243912,4.214169821525148,-0.8919109855174849,3.1138972079093734,-0.9744167087231647,6.194363160326506,-1.4381385764574568,5.434611551172428,-1.7776979709103968,-0.3457473485462145,-0.1329675323582272,25.332902405721153,-2.8548168022644904,1.0670459010944844,0.08331758366216892,0.7205903241606215,0.34570498495583596,12.739111619561072,-28.913689385610397,-94.12463164618971,-4.472177080032845,-150.08778765854288,-6.371186581207111,-73.21212672742163,91.99679642064216,-99.16803035694495,10.033355829656514,-123.57505776252009,-31.53326339397959,168.69988591000106,11.794016603750554,-53.167105125223614,-13.88093356045425,-41.0281296194659,-3.3483910108417816
2016-03-01,32.24,96587.09,48642,45182,55482,50858,35072,23182,40504,26960,99.6826019183,238.08,479.32599,13.541666666666666,87.67167730074618,88.83951394077629,86.58897886628482,85.986646884273,-31.72384582803896,0.6693845474770044,4.339432420257835,1.1280719817359774,4.5232757483845445,1.0751833376393662,3.9447556385406477,-2.2392780331463755,5.191533567069212,-1.386297962617506,-0.38924485298043254,0.8916160965521974,128.74139402994905,-32.32722716363123,-0.1758874535938517,0.05232604319889424,-1.185245510023511,-0.8649711479298524,20.93023255813954,0.01896057918511311,0.9735744089012517,0.6459948320413437,0.08839499936860715,-0.30970675866394853,1.728738832811231,0.971296659262163,0.7612319020846808,-1.4259597806215722,-0.32506587036894574,0.3134796238244513,53.335440821567246,20.55232558139534,0.8843976462388285,0.9586706585280985,0.9601976002702448,2.4319348527752354,-27.059890537676495,-61.11094854635937,-1278.7409941117226,-65.16116331405735,232.03879748678386,-72.8011868670157,-236.4977725920761,-360.0647238189334,-10042.775644474124,-138.65092408341079,355.3737471947526,5.233056867997636,99.89067202013125,-26.475145760203123,-89.6970630313365,-107.60677584805596,-58.2549258700833,-67.12749130544739
2016-04-01,35.9,96435.39,50253,47575,56695,53618,36733,25395,41786,29479,100.065837631829,238.992,434.60922,15.021423311240543,88.63744598289091,88.72953112760639,87.90743311156847,86.14607008378846,-30.45331266950794,0.396493492134787,7.502246181491465,5.898720089037284,7.050471101376485,6.077632255767025,8.70002663273459,6.953335579514825,9.43900267141585,7.92633814161236,0.1386674469629081,1.1726257503534734,70.11112999889974,-31.259382847193645,0.4220206370574017,-0.16866153865346367,-0.6752401069479593,-0.9015431996041967,11.352357320099244,-0.15706032762763333,3.3119526335265816,5.296356956310035,2.1862946541220576,5.4268748279523384,4.735971715328467,9.5461996376499,3.165119494370926,9.34347181008902,0.38445596940086335,0.38306451612902287,-9.329093546544389,10.927433683007093,1.1015743189579736,-0.12379943145930696,1.5226582673063647,0.18540460093765707,-4.004978354194577,-40.767456669081845,72.88542498020296,422.90280979763446,55.87091067562066,465.2647360691857,120.54665560863846,-410.5168485819869,81.81530658472602,-671.7629510647503,-135.62473489402285,31.51688881435811,-45.541113231545545,-3.303235105913844,-339.93788552531174,-422.3280958056997,-43.029515721636024,4.228123881573703
2016-05-01,40.88,95998.32,47875,46949,53800,52570,34153,24562,38726,28184,99.461059589511,239.557,428.50931,17.064832169379315,88.98698884758365,89.30758988015978,88.19139596136962,87.1487368719841,-28.916710137367406,-0.21452174374016042,2.749281023307722,2.3478374607603767,1.5477538693846735,0.7841107340733499,1.5672396359959553,-0.7074422929215346,1.5684011749895093,-2.6560287362276793,-0.30364746941674564,1.0784764621246252,57.27141527692162,-29.675147122673145,1.1832139147740457,1.5515607721271,-0.001143602715126789,2.001753593991016,13.871866295264635,-0.4532257296828399,-4.732055797663821,-1.3158171308460327,-5.106270394214658,-1.9545674959901524,-7.02365720197098,-3.280173262453239,-7.3230268510984535,-4.39295769870077,-0.6043801327513545,0.2364095869317792,-1.403539022941107,13.603297209590567,0.39435123701579405,0.6514840608388357,0.3230248452832908,1.1639147174333242,-5.045764803377506,-154.10473261115575,-63.35389486297611,-60.19751021710946,-78.04751133463265,-87.09841758969026,-81.98580645605057,-110.17414282442697,-83.38382528761115,-133.50890018536853,-318.9753082408503,-8.028928940070438,-18.313375810915634,-5.068032636040116,180.36873339279595,-1019.9256597053679,-99.83063762010586,-322.0363477723356
2016-06-01,44.13,96517.56,50284,46626,55761,51492,36027,24058,40348,27138,99.9120942886451,240.222,799.93414,18.370507280765292,90.1777227811553,90.5499883477045,89.29067116090017,88.65060063379762,-25.06367804381049,-0.3863172420967803,8.644642741395328,4.180538487319853,5.274982536296184,1.0955353987513252,7.810395906275248,0.09985853374386286,5.355510875525498,-3.3994233438934964,-0.17466541435049826,1.0792865347959444,300.4029887338345,-25.86381985354327,3.200817633892624,3.051572036688205,2.330096461351825,3.6224233837595374,7.95009784735812,0.5408844654781362,5.0318537859007835,-0.6879805746661272,3.6449814126394053,-2.0505992010652463,5.48707287793166,-2.0519501669245175,4.188400557764809,-3.7113255747942095,0.45347867898811683,0.27759572878272,86.678357116675,7.651262540564834,1.3380989164732067,1.3911454437544097,1.246465358153608,1.723333941167347,-13.324586632619258,80.08302345551847,214.4328523751553,78.05911001888236,240.81533508899003,39.71692404466472,398.3536484713691,-114.11543170983964,241.46307468567917,27.988951984068144,-42.477566275786735,0.07511268903572534,424.5251706829853,-12.843499152251384,170.5189310171249,96.6775708375687,-203850.51847384704,80.96250181009019
2016-07-01,41.48,97576.36,52134,47144,56379,50931,37206,24374,40594,26766,99.8732597458132,240.101,1141.79553,17.27606299015831,92.47060075560049,92.5644499420785,91.6539390057644,91.06328924755287,-20.86989698588326,0.16274229909886465,12.641790722295443,11.000188359389716,6.1111947602198295,4.28559728080593,10.92361815037863,9.546067415730338,4.847999586744841,1.1564625850340136,-0.5162685399040595,0.868363343051836,537.379898383897,-21.55111831744863,6.154483489544003,6.438656203410001,5.794691923146514,8.293691392820177,-6.004985270790858,1.0970024521962667,3.6791026966828415,1.1109681293698794,1.1083015010491204,-1.0894896294570031,3.2725455908068946,1.3134923933826586,0.6096956478635868,-1.370771611762105,-0.03886871064848284,-0.05037007434789874,42.736192007007,-5.957616052077741,2.542621285757661,2.224695586529102,2.6467130486740986,2.721570521244076,-16.732504505510484,-142.12659476847642,46.23844038990253,163.1285034871655,15.852416916450874,291.1874765243176,39.85997997364088,9459.591011235956,-9.476430924638143,-134.01937528938277,195.57571075179877,-19.542835469914074,78.88633553510704,-16.67465038233249,92.27847986013887,110.99473078137501,148.68892851691967,128.95422522953564
2016-08-01,41.21,96569.41,54502,47844,58556,51155,39059,24770,42583,27114,100.297243602443,240.545,458.68454,17.1319295765865,93.07671289022474,93.52751441696803,91.72439705985957,91.35501954709744,-4.672681008558862,-0.8152060040803868,20.449070697694978,11.107498664684982,11.232262599016012,2.224131729347348,20.10762607626076,7.63949243872762,11.223423705793241,-2.716084819346274,0.28897468877118515,1.0553158595656909,233.5850444718688,-5.66817966912759,8.28609243696216,8.690087932326566,7.987708051469357,10.644696236622313,-0.6509161041465672,-1.0319610200667426,4.54214140484137,1.4848124893941965,3.861366820979443,0.4398107243132866,4.980379508681396,1.6246820382374663,4.899738877666651,1.3001569154898005,0.4245218967608366,0.18492217858317475,-59.827786328783404,-0.8342954853424461,0.6554646878808617,1.0404258605675993,0.07687400548135553,0.3203599408225941,-77.61042609975728,-600.9183282983828,61.7577062214009,0.9755315253639887,83.79814487555245,-48.10217611186536,84.0747799808784,-19.972360281690428,131.5062842925929,-334.8614520258249,-155.97371647416026,21.529296234087447,-56.532604741199535,-73.69890700967287,34.63505834469455,34.96741645755486,37.84525834001606,28.346905285593248
2016-09-01,40.86,96729.21,53815,48393,57446,51190,38211,24880,41567,27006,100.160570408753,241.176,378.97452,16.941984277042494,93.67928141210876,94.53604219574136,91.92628768013087,92.12767533140783,-0.6322957198443532,-0.338232525897794,17.172530917958547,10.812667445215359,8.221242605779738,2.3963834213474153,15.755831566192063,7.13055459869101,8.182598964162091,-1.8570338336301193,-0.3087502014041275,1.5486446201652213,35.4245867682212,-2.1476804029903085,8.271285836909009,8.219317658159918,7.000416586903019,9.15764907399024,-0.8493084202863417,0.16547683163851049,-1.2605042016806722,1.1474793077501881,-1.8956212856069403,0.0684195093343759,-2.1710745282777335,0.44408558740411785,-2.3859286569757883,-0.39831821199380396,-0.13626814534579287,0.2623209794425161,-17.377960896611,-1.1087209919634362,0.647389130076711,1.0783220157835793,0.22010569351526557,0.8457726659584922,-86.46824555996464,-58.50956393784838,-16.02292753629026,-2.654343956006992,-26.806887452044176,7.744671312728986,-21.64250764144886,-6.661932636474675,-27.09355737912269,-31.6282827250924,-206.84333728917034,46.747024232399674,-84.83439432164182,-62.10987427431238,-0.17869219014627036,-5.417324632762499,-12.360134574331665,-13.969841220231283
2016-10-01,44.76,97978.27,52043,50486,54388,52410,36557,26498,38617,27847,100.527327970596,241.741,545.11505,18.51568414129171,95.68838714422299,96.32894485785155,94.6655617992076,95.1556720652135,6.495360456816552,0.7844207041065097,8.894794107800468,15.953146531924666,-2.1956877483860526,5.399698340874812,5.7661150329822934,18.4268156424581,-5.290135870898122,3.8021396354419057,0.30793770732761006,1.685924966243647,250.3204048257922,4.729696358831854,11.3394610123681,10.012787851554167,11.673811387596638,14.088992826524349,9.544787077826722,1.2912955662513916,-3.2927622410108706,4.325005682640051,-5.323260105142221,2.3832779839812464,-4.328596477454137,6.503215434083601,-7.096975966511897,3.114122787528697,0.3661696018166359,0.23426874979269335,43.839498761024885,9.288757671565572,2.14466390201679,1.8965281605484434,2.979859394092336,3.2867395415255545,-1127.2662384011487,-331.91758451508105,-48.20335947976926,47.54126687752694,-126.7074924518397,125.32697784391789,-63.403296051000666,158.42051115969014,-164.65104661816744,-304.7426151633169,-199.7368441954621,8.864548024179985,606.6290044922993,-320.2234723679786,37.094295082488316,21.82018347488663,66.75880988907157,53.849451018386596
